DEPTH	RHOZ	AT60	DPHZ	CALI	RXOZ	ATD2	IHV	RSOZ	CNTC	AT20	ATCO90	GR	FCD	SMNO	HDRA	RVSRU	RXV	NPOR	AT10	AT30	AT90	ATD1	SP	RWA	BS	ICV	SMIN	RSP	DSOZ	PEFZ	RVDRU	RVV	RXRU	CFTC	NPHI	TNPH	
[m MD]	[Unknown]	[Ohm.m]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Ohm.m]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Ohm.m]	[Ohm.m]	[Ohm.m]	[Unknown]	[mV]	[Ohm.m]	[in]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	
1411,99	2,37183	1,86424	0,16859	8,64336	2,36342	8,64336	34,34557	0,0001	2475,81	1,90249	538,246	93,09194	5,5	1,66975	-0,00676	2,82475	13,37364	0,38563	1,8728	1,8882	1,85789	8,64336	0,09395	0,13011	8,75	20,22197	1,89043	-78,1875	0,04536	2,70073	2,77942	6,0691	2,72219	826,1613	0,36878	0,40571	
1412,14	2,3755	1,83827	0,16636	8,63191	2,32514	8,66625	34,3398	0,0001	2510,767	1,87782	544,6319	94,17127	5,5	1,60912	-0,00606	2,94119	13,3582	0,42349	1,87623	1,86448	1,8361	8,66625	0,09395	0,12496	8,75	20,21854	1,82166	-78,1875	0,04262	2,67394	2,85655	5,8915	2,6558	820,4725	0,37347	0,41716	
1412,29	2,36873	1,8665	0,17046	8,62046	2,32117	8,62318	34,33404	0,0001	2505,493	1,91842	536,9941	88,10341	5,5	1,63863	-0,00692	2,86552	13,37364	0,45293	1,90582	1,90398	1,86222	8,62318	0,09395	0,13355	8,75	20,21512	1,85514	-78,1875	0,07331	2,67377	2,36046	6,62505	2,47242	813,4128	0,39751	0,42095	
1412,44	2,36575	1,8784	0,17228	8,62046	2,39888	8,66625	34,3283	0,0001	2509,641	1,93078	527,5251	84,32821	5,5	1,66567	-0,00541	2,89422	13,37364	0,40188	1,92424	1,92289	1,89564	8,66625	0,09395	0,13907	8,75	20,21172	1,8858	-78,1875	0,08822	2,70089	2,82783	6,37796	2,66193	807,2048	0,37466	0,42628	
1412,60	2,36607	1,90123	0,17208	8,59757	2,41382	8,64336	34,32257	0,0001	2496,106	1,95674	516,5193	86,35364	5,5	1,72102	-0,00538	2,95834	13,3582	0,42222	1,93105	1,95277	1,93604	8,64336	0,09395	0,14169	8,75	20,20832	1,94859	-78,1875	0,08568	2,72377	2,98262	6,40885	2,79308	815,1304	0,36385	0,4177	
1412,75	2,36992	1,86913	0,16974	8,62046	2,4216	8,64336	34,31686	0,0001	2535,596	1,94871	520,0965	90,21098	5,5	1,69328	-0,0047	3,21397	13,37364	0,39711	1,91104	1,9288	1,92272	8,64336	0,09395	0,13664	8,75	20,20495	1,91583	-78,1875	0,05499	2,7436	2,36553	6,51695	2,83973	838,6498	0,35018	0,41013	
1412,90	2,37402	1,87551	0,16726	8,63191	2,4182	8,62046	34,31112	0,0001	2485,396	1,93486	519,9135	91,96786	5,5	1,70842	-0,0038	3,06076	13,37364	0,41714	1,92608	1,94112	1,9234	8,62046	0,09395	0,13243	8,75	20,20154	1,93429	-78,1875	0,02439	2,73945	2,97039	6,2853	2,77085	833,7469	0,34733	0,40271	
1413,05	2,3681	1,87554	0,17085	8,62046	2,42448	8,59835	34,30536	0,0001	2455,557	1,94338	526,4446	88,23189	5,5	1,70252	0,00152	2,934	13,37364	0,38371	1,94813	1,92984	1,89954	8,59835	0,09395	0,13688	8,75	20,19812	1,92761	-78,1875	0,01318	2,77237	2,57853	6,31619	2,85965	828,4283	0,3478	0,39984	
1413,21	2,35996	1,85042	0,17578	8,58612	2,24264	8,62046	34,29963	0,03592	2363,433	1,91888	533,8546	86,55173	5,5	1,68323	0,01264	2,644	13,37364	0,40402	1,84136	1,90231	1,87317	8,62046	0,09395	0,14351	8,75	20,19472	1,90282	-78,1875	0,04682	2,85396	2,5885	6,00733	2,75901	784,6223	0,36533	0,40961	
1413,36	2,34163	1,66676	0,18689	8,43729	2,06701	8,57467	34,29393	0,07327	2324,958	1,69936	602,002	85,80956	5,5	1,30822	0,02386	2,63221	13,34275	0,43025	1,69568	1,68942	1,66112	8,57467	0,09395	0,14518	8,75	20,19136	1,39264	-78,1875	0,0697	2,96678	2,6517	5,93011	2,64883	745,7441	0,40068	0,42991	
1413,51	2,33329	1,56238	0,19195	8,50598	1,91408	8,62046	34,28843	0,13978	2280,044	1,62727	650,4576	89,76429	5,5	1,13848	0,03059	0,87982	13,27326	0,48539	1,61351	1,59707	1,53738	8,62046	0,09395	0,14231	8,75	20,1882	1,1389	-78,1875	0,08156	3,03847	1,69437	6,50923	2,43939	702,5497	0,4091	0,45439	
1413,66	2,33962	1,84437	0,18811	8,48308	2,12635	8,62046	34,28284	0,11842	2298,776	1,89958	552,1464	90,32074	5,5	1,20251	0,03017	1,25477	13,29642	0,4562	1,91906	1,86808	1,81111	8,62046	0,09395	0,16052	8,75	20,18495	1,18791	-78,1875	0,07617	3,04212	1,47314	6,0691	2,19285	727,252	0,40503	0,43827	
1413,82	2,36418	2,31122	0,17323	8,46019	2,45851	8,63191	34,27729	0,0758	2385,969	2,45352	447,7086	94,70808	5,5	1,6866	0,02596	1,66329	26,70095	0,42566	2,37533	2,37408	2,2336	8,63191	0,09395	0,16582	8,75	20,18173	1,81933	-78,1875	0,07256	3,00403	2,53994	11,52048	3,01275	788,0763	0,39338	0,41234	
1413,97	2,37538	2,9872	0,16644	8,48308	3,32743	8,62046	34,27176	0,05463	2550,329	3,08011	350,7355	91,69324	5,5	2,06152	0,02256	2,81965	26,73183	0,4057	3,00567	2,98779	2,85115	8,62046	0,09395	0,19423	8,75	20,17854	2,28166	-78,1875	0,07149	3,00912	2,85986	11,52048	3,08101	868,4587	0,38106	0,39389	
1414,12	2,35571	4,41484	0,17836	8,52888	5,03108	9,5757	34,2662	0,09105	2752,023	4,53003	243,3841	88,25539	5,5	2,86858	0,01445	3,53522	53,63354	0,3755	4,28291	4,48533	4,10873	9,57411	0,09395	0,32478	8,75	20,17532	2,71882	-78,1875	0,0673	3,04027	3,66981	21,21868	4,13579	964,9919	0,33889	0,37666	
1414,27	2,31468	7,07274	0,20322	8,32281	8,66234	14,14104	34,26059	0,15312	2911,376	6,83331	155,5612	80,94273	5,5	3,29457	0,01282	7,37173	102,1709	0,33697	6,70214	6,97089	6,42834	14,12602	0,09395	0,67273	8,75	20,17204	2,60753	-78,1875	0,06222	3,08784	11,4073	47,00849	8,62863	1083,042	0,31073	0,34505	
1414,42	2,27212	9,63701	0,22902	8,07095	12,59563	22,6049	34,25524	0,16825	3040,748	8,44916	108,8776	78,09079	5,5	3,06423	0,01024	3,72628	101,9624	0,30351	8,10497	9,42297	9,18463	22,5376	0,09395	1,24279	8,75	20,16903	2,35177	-78,1875	0,05526	3,07599	14,44173	44,66116	11,14914	1170,945	0,30363	0,32657	
1414,58	2,23745	12,57726	0,25003	8,18543	13,25896	31,43957	34,25021	0,13498	3131,192	9,46258	83,00772	73,057	5,5	4,00044	0,01082	4,41617	102,1246	0,33318	8,58817	11,75814	12,04707	31,28028	0,36181	1,9687	8,75	20,16633	3,09654	-77,91964	0,04699	3,02379	9,8292	37,0632	19,59247	1193,585	0,29375	0,33131	
1414,73	2,21079	14,60346	0,26619	8,20833	9,08138	37,09346	34,24503	0,06912	3139,971	9,87814	67,59346	65,38353	5,5	4,75271	0,00641	10,39393	44,61483	0,32866	8,63155	13,03622	14,79433	36,82316	0,80823	2,76611	8,75	20,16349	4,33852	-77,47321	0,0394	2,94675	18,71452	18,80957	13,50304	1206,107	0,28308	0,3277	
1414,88	2,19074	17,34852	0,27834	8,16254	8,08352	40,26358	34,23983	0,06229	3124,969	10,29687	53,76909	62,94103	5,5	3,95594	0,00452	9,83371	105,5066	0,30098	8,51477	14,69385	18,59805	39,26547	1,45332	3,82754	8,75	20,16063	4,1437	-76,82813	0,03726	2,92316	10,7934	42,39103	1,62413	1242,734	0,27776	0,31143	
1415,03	2,18075	19,85075	0,2844	8,29991	8,20404	42,99547	34,23469	0,08164	3148,093	11,37658	43,87761	68,83748	5,5	4,05078	0,00652	7,40727	105,5066	0,32541	9,05937	15,72132	22,79066	38,47707	1,97676	4,9125	8,75	20,15782	3,37977	-76,30469	0,04283	2,9665	10,98403	44,08976	10,36517	1262,245	0,28479	0,30825	
1415,19	2,19539	22,26355	0,27552	8,26557	12,09436	46,76402	34,22937	0,12048	3142,255	12,53564	37,03419	73,97957	5,5	4,10056	0,0145	7,66896	105,4448	0,31229	9,17864	17,25312	27,00207	32,93671	2,40645	5,43679	8,75	20,15483	3,32974	-75,875	0,06648	3,04783	11,87239	45,35609	12,46813	1245,369	0,30006	0,31337	
1415,34	2,21227	25,36794	0,26529	8,23122	12,99704	50,77638	34,22409	0,13346	3141,379	13,81658	31,56062	76,65771	5,5	3,77828	0,02428	5,96185	105,3676	0,31722	9,61639	19,15136	31,68506	23,89037	2,70109	5,88109	8,75	20,15189	2,97621	-75,58036	0,0912	3,11005	13,75854	44,97002	13,88266	1204,713	0,28921	0,32855	
1415,49	2,22844	27,84358	0,25549	8,23122	12,6309	52,27898	34,21886	0,1446	3177,873	15,32211	27,74174	70,07014	5,5	3,63599	0,03926	4,89558	105,2904	0,33097	10,18347	20,90297	36,04676	15,43861	2,94551	6,17072	8,75	20,149	2,84915	-75,33594	0,12399	3,13126	11,76628	45,80394	15,34885	1236,532	0,2864	0,32149	
1415,64	2,2185	32,6417	0,26151	8,23122	12,49095	50,33516	34,21363	0,18678	3195,268	17,84806	24,23088	65,77931	5,5	3,40116	0,04577	7,47884	105,2904	0,3129	11,08282	24,05054	41,26965	10,15664	3,36181	7,42771	8,75	20,1461	2,68247	-74,91964	0,13884	3,07517	15,80137	39,76572	12,13977	1262,391	0,26866	0,31434	
1415,80	2,20179	38,37774	0,27164	8,18543	12,22675	46,90555	34,20839	0,22855	3162,879	20,54766	19,95561	58,54688	5,5	2,46975	0,04325	4,99636	105,2132	0,292	12,15633	28,71728	50,11122	8,58133	4,02363	9,7866	8,75	20,1432	1,79389	-74,25781	0,1338	2,9651	10,7478	44,97774	12,6959	1302,258	0,26928	0,29582	
1415,95	2,17728	39,30184	0,2865	8,13964	12,36142	45,73201	34,20322	0,23765	3175,848	20,44758	18,92402	60,87264	5,5	2,40154	0,0255	2,04034	105,0124	0,2913	11,85187	29,50311	52,84291	8,46019	4,62966	11,57199	8,75	20,14037	1,73801	-73,65179	0,087	2,83223	7,65953	46,49887	13,85548	1298,618	0,25941	0,29853	
1416,10	2,16095	36,00551	0,2964	8,25412	12,45024	45,97087	34,1981	0,17816	3187,915	18,79041	20,66411	67,61821	5,5	3,22001	0,00906	2,52366	105,1668	0,30096	11,51593	26,92787	48,39307	8,63804	5,03145	11,40032	8,75	20,13758	2,50686	-73,25	0,04926	2,74363	8,37462	46,48343	12,74274	1340,579	0,25654	0,28697	
1416,25	2,15981	35,52189	0,29708	8,31136	12,69516	45,7861	34,19284	0,1326	3164,116	19,28348	20,84601	66,47708	5,5	4,23958	-0,00075	6,75846	105,4603	0,28192	11,59818	27,40552	47,97081	9,63587	5,51359	11,35731	8,75	20,13466	3,44374	-72,76786	0,01618	2,65006	12,40889	45,57229	13,67926	1346,642	0,26488	0,28238	
1416,41	2,16813	36,78898	0,29204	8,29991	12,50816	43,66083	34,18751	0,12247	3161,239	19,10272	21,10625	63,50576	5,5	3,89001	-0,00232	7,16494	105,4603	0,27687	11,70525	28,05277	47,37933	12,18065	5,75466	10,81194	8,75	20,13166	3,10545	-72,52679	0,01532	2,58027	13,44321	45,09356	13,20012	1324,675	0,27205	0,28888	
1416,56	2,18248	38,85242	0,28335	8,29991	12,21248	39,92787	34,18219	0,13793	3184,241	19,11986	21,59328	58,59052	5,5	3,60049	-0,00007	5,86885	105,4139	0,31774	11,37047	27,68408	46,3107	15,17247	6,14082	9,90312	8,75	20,12868	2,87667	-72,14063	0,01323	2,55191	12,16552	46,08963	12,47188	1287,109	0,2856	0,30443	
1416,71	2,19021	42,67283	0,27866	8,29991	11,97575	33,26827	34,17687	0,16077	3178,1	20,03601	23,13567	61,09613	5,5	3,43557	0,00227	4,7721	105,3521	0,31171	11,21896	27,73892	43,22331	19,41213	6,31716	8,91745	8,75	20,12569	2,69899	-71,96429	0,02299	2,59642	10,1426	46,42166	12,84579	1248,8	0,28166	0,31725	
1416,86	2,19128	50,18655	0,27802	8,25412	12,06846	27,57235	34,17155	0,1842	3158,117	22,46309	20,3074	62,33018	5,5	3,0551	0,00305	4,47051	105,3058	0,30892	11,43146	32,5358	49,24313	21,04263	6,44216	10,10884	8,75	20,12271	2,34726	-71,83929	0,02295	2,61438	12,30676	46,19001	11,75242	1254,304	0,28918	0,31226	
1417,02	2,17988	60,11176	0,28492	8,25412	11,71292	24,64678	34,16629	0,1822	3171,914	26,52657	19,17272	69,59193	5,5	2,99184	0,00134	3,26956	105,2749	0,32885	12,75845	37,95584	52,15744	18,67681	6,51582	11,28712	8,75	20,11979	2,30097	-71,76563	0,01402	2,59912	10,14909	46,35989	12,63042	1226,696	0,30615	0,32448	
1417,17	2,17187	60,90617	0,28978	8,25412	12,2291	23,94467	34,16103	0,16027	3231,358	46,37514	16,27539	71,4701	5,5	3,48429	-0,00046	3,50664	105,2749	0,34254	17,12101	47,0054	61,44246	14,22993	6,24573	13,7886	8,75	20,11686	2,75699	-72,03571	0,00486	2,53842	10,69713	45,74216	11,88265	1222,98	0,30436	0,33438	
1417,32	2,16426	45,18713	0,29439	8,28846	14,28768	26,15312	34,15577	0,15606	3240,299	51,31427	17,80843	70,49527	5,5	3,76485	-0,00062	6,11317	105,5066	0,34288	21,93732	39,43803	56,15318	11,5838	5,50801	13,0367	8,75	20,11393	2,93248	-72,77344	0	2,54368	11,40791	45,43331	13,52743	1235,888	0,2894	0,33077	
1417,47	2,16565	29,46251	0,29354	8,29991	17,76617	35,79237	34,15046	0,20166	3248,876	30,94329	26,15438	65,58279	5,5	3,48395	0,00392	5,63213	105,3521	0,28157	17,8715	30,3793	38,23452	11,19688	4,64752	8,82183	8,75	20,11096	2,58283	-73,63393	0,0172	2,61503	12,47377	44,49128	18,21314	1291,181	0,26604	0,31169	
1417,63	2,16364	17,4331	0,29477	8,20833	14,23619	51,90669	34,14514	0,25989	3242,519	13,92494	43,06556	64,7661	5,5	2,51614	0,00944	4,34367	102,6728	0,30379	11,13949	17,1508	23,22041	10,96171	3,8127	5,40571	8,75	20,10798	1,76865	-74,46875	0,03814	2,71735	15,32469	43,3485	23,53377	1314,514	0,26942	0,30234	
1417,78	2,1719	8,88092	0,28976	8,18543	11,46535	57,91827	34,13993	0,28844	3261,783	9,04972	85,7184	62,58709	5,5	2,08437	0,01235	1,81685	55,65657	0,31663	7,47397	9,63425	11,66611	9,8162	3,02252	2,61763	8,75	20,10511	1,49863	-75,25893	0,05343	2,75461	7,5144	24,69336	8,76	1308,613	0,274	0,30683	
1417,93	2,20163	6,6635	0,27174	8,18543	10,05175	43,13744	34,13476	0,24609	3145,071	6,91378	122,8275	61,85522	5,5	2,31684	0,01169	1,76519	55,74151	0,30968	5,641	7,31776	8,1415	10,03627	2,03145	1,59126	8,75	20,10228	1,70552	-76,25	0,05718	2,6881	5,75441	24,67019	10,79528	1258,678	0,25236	0,30854	
1418,08	2,24916	4,5062	0,24293	8,23122	11,90136	25,14776	34,12959	0,18513	2946,211	4,61237	209,6745	69,81352	5,5	3,42147	0,00961	2,4552	55,85733	0,26599	3,65925	4,64568	4,7693	10,40754	1,10287	0,73259	8,75	20,09944	2,6643	-77,17857	0,06455	2,6427	7,97822	24,50804	11,24922	1203,48	0,23783	0,30078	
1418,23	2,2904	2,41691	0,21794	8,3686	4,09854	14,2607	34,12435	0,13663	2712,793	2,52958	403,1212	80,81059	5,5	2,19775	0,01561	7,77522	22,06805	0,2848	2,25606	2,4993	2,48064	9,91176	0,49238	0,30171	8,75	20,09654	1,8924	-77,78906	0,08217	2,71248	12,99838	9,96074	44,16706	1079,117	0,28369	0,3148	
1418,39	2,28248	1,65708	0,22274	8,46019	2,50672	9,74193	34,11894	0,08933	2469,513	1,68346	609,4305	91,38596	5,5	1,27898	0,01681	1,9623	10,54757	0,42586	1,60698	1,67963	1,64088	9,03312	0,14752	0,20915	8,75	20,09347	1,327	-78,13393	0,08056	2,85501	1,58919	4,32404	2,16256	864,051	0,36591	0,37996	
1418,54	2,25142	1,41498	0,24156	8,52888	1,7997	8,59549	34,11341	0,01665	2222,58	1,44247	714,1356	94,57304	5,5	1,33288	0,02994	2,74602	9,60555	0,50463	1,39749	1,44214	1,40029	8,54009	0,09395	0,21249	8,75	20,09028	1,50389	-78,1875	0,09664	3,05363	2,69036	4,32404	2,06653	687,2205	0,44702	0,45279	
1418,69	2,19882	1,31373	0,27344	8,43729	1,57984	8,44991	34,1078	0,10397	2025,583	1,36852	773,7371	94,77936	5,5	1,15611	0,05146	2,23827	9,11137	0,54157	1,37731	1,34591	1,29243	8,44991	0,09395	0,25602	8,75	20,087	1,3028	-78,1875	0,14023	3,29414	2,26965	4,24683	1,90915	574,5385	0,48259	0,51122	
1418,84	2,15269	1,3802	0,3014	8,3915	1,42411	8,40613	34,1023	0,13359	1981,463	1,46263	752,1907	94,60714	5,5	0,9236	0,07931	2,0105	9,11137	0,51123	1,45475	1,41979	1,32945	8,40613	0,09395	0,32467	8,75	20,08384	0,93888	-78,1875	0,21926	3,52907	2,0103	4,04607	1,45681	556,9677	0,4986	0,51837	
1419,00	2,13955	1,50198	0,30937	8,32281	1,15209	8,41181	34,09686	0,27657	1985,483	1,60028	689,5798	90,18156	5,5	0,83362	0,09982	0,83716	7,81416	0,54296	1,60566	1,56323	1,45016	8,41181	0,09395	0,37458	8,75	20,08073	0,86164	-78,1875	0,2744	3,63062	2,21695	4,01518	1,91073	547,314	0,5268	0,53328	
1419,15	2,17383	1,58008	0,28859	8,48308	1,19579	8,45809	34,09151	0,21959	2092,069	1,68962	653,4803	88,35988	5,5	0,6105	0,08595	0,84947	7,78327	0,56244	1,67919	1,64541	1,53027	8,45809	0,09395	0,3404	8,75	20,07772	0,59749	-78,1875	0,25545	3,56034	1,10178	3,4824	1,13892	568,8806	0,52003	0,5406	
1419,30	2,24982	1,63407	0,24253	8,55177	1,4008	8,50824	34,08596	0,15394	2222,945	1,77881	632,3518	92,7469	5,5	0,99559	0,05589	0,61628	15,69009	0,56212	1,77621	1,7198	1,5814	8,50824	0,09395	0,24205	8,75	20,0745	1,04978	-78,1875	0,1695	3,3318	0,97439	7,75239	3,0573	627,8158	0,47009	0,51115	
1419,45	2,31352	1,73967	0,20392	8,52888	2,11287	8,5328	34,08031	0,0001	2330,18	1,88779	589,3275	101,3948	5,5	1,54525	0,01758	2,29002	15,81363	0,42402	1,87295	1,824	1,69685	8,5328	0,09395	0,1789	8,75	20,07119	1,74923	-78,1875	0,08262	3,06556	2,24813	7,25821	2,47243	723,8361	0,40317	0,44904	
1419,61	2,34533	1,85059	0,18465	8,54033	2,37002	8,54671	34,07469	0,0001	2446,457	2,01723	550,509	110,2656	5,5	1,69325	-0,00297	2,70077	15,85224	0,36923	1,94168	1,94837	1,8165	8,54671	0,09395	0,1547	8,75	20,06791	1,9171	-78,1875	0,06415	2,8383	2,8207	7,45125	2,71904	814,9394	0,33901	0,40714	
1419,76	2,36172	1,93374	0,17471	8,57467	2,51082	8,55484	34,06906	0,0001	2562,001	2,08907	529,5475	109,9195	5,5	1,77242	-0,00885	3,296	15,84452	0,3932	1,95022	2,01253	1,88841	8,55484	0,09395	0,14279	8,75	20,06461	2,00679	-78,1875	0,07844	2,73251	3,25112	7,81416	2,78193	895,3646	0,33087	0,38012	
1419,91	2,37313	2,01018	0,1678	8,55177	2,57516	8,5567	34,06338	0,0001	2578,088	2,12636	514,4881	110,855	5,5	1,85977	-0,00883	3,07463	15,85996	0,37082	1,99616	2,05671	1,94368	8,5567	0,09395	0,13475	8,75	20,06127	2,10565	-78,1875	0,07068	2,70309	3,09358	7,81416	2,90069	911,3654	0,329	0,37396	
1420,06	2,39095	2,04313	0,157	8,55177	2,6522	8,55606	34,05774	0,0001	2513,497	2,08273	520,7156	109,9975	5,5	1,84667	-0,00595	2,95914	15,84452	0,35955	1,96915	2,02815	1,92043	8,55606	0,09395	0,11539	8,75	20,05796	2,09083	-78,1875	0,0316	2,70387	2,97549	6,84897	2,93495	885,8751	0,36485	0,37605	
1420,22	2,3899	2,01788	0,15764	8,56322	2,61855	8,55894	34,05209	0,0001	2501,082	2,06338	524,6999	113,0893	5,5	1,90765	-0,00201	2,8277	15,85996	0,41487	1,94488	2,01316	1,90585	8,55893	0,09395	0,11552	8,75	20,05465	2,15983	-78,1875	0,00683	2,78071	3,13501	7,45897	2,88177	812,5283	0,3789	0,42083	
1420,37	2,35931	2,0064	0,17618	8,55177	2,47096	8,57482	34,04642	0,03269	2384,243	2,02419	521,0528	109,58	5,5	1,81245	0,01174	3,09525	13,04934	0,46224	1,90691	2,01342	1,91919	8,57481	0,09395	0,14775	8,75	20,05132	2,0521	-78,1875	0,03184	3,00128	2,97326	6,40885	2,91227	735,7598	0,3846	0,45244	
1420,52	2,29033	1,91013	0,21798	8,52888	2,42901	8,66144	34,04078	0,04172	2233,055	1,92717	533,3811	107,673	5,5	1,4462	0,03634	3,07521	13,00301	0,42583	1,80967	1,93126	1,87483	8,66144	0,09395	0,22813	8,75	20,04801	1,48246	-78,1875	0,08993	3,36751	3,0933	5,97644	2,31461	674,7455	0,38089	0,46715	
1420,67	2,22116	1,7636	0,2599	8,76929	1,74732	8,79778	34,03516	0,22334	2134,686	1,7947	579,9409	102,6109	5,5	1,47077	0,06523	1,72674	12,91035	0,50131	1,754	1,78869	1,72431	8,79778	0,09395	0,30625	8,75	20,04473	1,64748	-78,1875	0,16873	3,71566	2,93042	6,11543	2,67457	642,1185	0,43276	0,47006	
1420,83	2,18419	1,61966	0,28231	9,33025	1,39135	8,87852	34,02922	0,34087	2126,067	1,67323	607,8373	100,302	5,5	0,70647	0,07913	3,708	7,9377	0,56423	1,62833	1,64547	1,64518	8,87851	0,09395	0,34904	8,75	20,04112	0,64844	-78,1875	0,21356	3,88918	4,54156	3,59822	1,22872	618,2783	0,44692	0,48754	
1420,98	2,21172	1,58753	0,26562	8,59757	1,25757	8,79628	34,0225	0,44108	2055,691	1,65406	623,3859	100,2786	5,5	0,63488	0,06603	0,69148	7,86049	0,47639	1,64266	1,61615	1,60414	8,79627	0,09395	0,29855	8,75	20,03674	0,57331	-78,1875	0,19601	3,73408	1,00149	3,73721	1,15439	617,5043	0,4677	0,47263	
1421,13	2,26029	1,57687	0,23619	8,66625	1,54184	8,67095	34,01679	0,2143	2068,683	1,66551	643,1385	106,4977	5,5	0,9989	0,03799	1,00126	14,42376	0,4291	1,61526	1,62747	1,55488	8,67095	0,09395	0,22481	8,75	20,03337	0,97747	-78,1875	0,13479	3,38245	1,08899	6,62505	1,71052	612,2148	0,43986	0,48163	
1421,28	2,28687	1,51876	0,22008	8,57467	1,91362	8,61454	34,01099	0,01031	2126,11	1,64588	668,1736	108,6746	5,5	1,48336	0,00894	2,82116	13,17288	0,5031	1,61352	1,59635	1,49662	8,61454	0,09395	0,18589	8,75	20,0299	1,67903	-78,1875	0,07622	3,00744	2,67185	6,34707	2,05961	621,0289	0,439	0,48984	
1421,44	2,27116	1,52156	0,2296	8,59757	1,924	8,93416	34,00531	0,0001	2141,9	1,64277	665,1867	102,5034	5,5	1,35817	-0,00627	2,82906	13,15744	0,50438	1,56247	1,58357	1,50334	8,55177	0,09395	0,20453	8,75	20,02656	1,53703	-78,1875	0,07861	2,77526	2,70013	6,37796	2,42854	627,2043	0,44479	0,48792	
1421,59	2,24669	1,50695	0,24443	8,56322	1,79608	11,23694	33,9996	0,0001	2136,636	1,61508	687,9312	91,47901	5,5	1,27556	-0,01056	2,44878	13,14971	0,4727	1,54713	1,53349	1,45363	8,52888	0,09395	0,22625	8,75	20,02319	1,44333	-78,1875	0,10467	2,69214	2,29166	6,13087	2,07947	639,541	0,47698	0,47407	
1421,74	2,23739	1,45835	0,25007	8,62046	1,7131	17,59848	33,99394	0,0001	2252,904	1,53963	715,7027	87,44252	5,5	1,17788	-0,0107	2,82342	13,14199	0,52324	1,50984	1,48326	1,39723	8,6846	0,09395	0,22841	8,75	20,01986	1,33254	-78,1875	0,12097	2,6653	2,80085	6,47062	2,03251	656,247	0,48006	0,48993	
1421,89	2,2605	1,49977	0,23606	8,59757	1,84711	22,89899	33,9882	0,0001	2412,731	1,57308	714,672	86,12266	5,5	1,23069	-0,00943	2,14069	13,15744	0,50095	1,72042	1,4911	1,39924	8,69335	0,09395	0,20207	8,75	20,01646	1,39244	-78,1875	0,10563	2,63066	2,12045	6,1772	1,97801	724,976	0,45598	0,46849	
1422,04	2,29157	1,82267	0,21723	8,64336	2,32894	19,58275	33,9825	0,0001	2552,73	1,89166	574,5807	83,31152	5,5	1,70572	-0,00973	2,75508	26,40753	0,41447	2,01375	1,81698	1,7404	8,71589	0,09395	0,21021	8,75	20,01308	1,93123	-78,1875	0,10036	2,61416	2,75767	11,35061	2,34573	810,666	0,39118	0,43345	
1422,20	2,32402	2,33826	0,19756	8,62046	3,05511	12,77857	33,97673	0,0001	2706,845	2,39245	461,891	74,57835	5,5	2,33997	-0,00975	4,02947	26,42297	0,37361	2,53036	2,34184	2,16501	8,55177	0,09395	0,21323	8,75	20,00965	2,6491	-78,1875	0,09845	2,63235	3,96999	12,2463	3,91058	908,1896	0,37226	0,40093	
1422,35	2,344	2,93701	0,18546	8,62046	3,93153	9,33533	33,97099	0,0001	2832,477	2,95044	357,9642	72,98171	5,5	2,6247	-0,00867	3,98374	26,43842	0,40614	3,00818	2,90044	2,79358	8,56322	0,09395	0,24016	8,75	20,00625	2,97093	-78,1875	0,10516	2,72068	4,06675	12,61693	3,77494	937,0305	0,34383	0,40775	
1422,50	2,35778	3,32816	0,1771	8,64336	4,4752	8,67507	33,96525	0,0001	2853,462	3,35404	310,8181	71,9862	5,5	3,36659	-0,00769	4,06965	26,46158	0,38311	3,44704	3,27853	3,21732	8,62284	0,09395	0,25049	8,75	20,00285	3,75763	-78,1875	0,10132	2,80877	4,2936	11,77529	5,35201	976,861	0,32219	0,38888	
1422,65	2,36251	3,33796	0,17424	8,64336	4,67154	8,63607	33,95948	0,0001	2863,226	3,36553	298,087	72,73846	5,5	3,35285	-0,00717	5,65307	25,18753	0,36006	3,40901	3,28881	3,35473	8,63607	0,09395	0,25219	8,75	19,99941	3,79352	-78,1875	0,10044	2,86728	7,07152	11,25795	5,28753	1025,747	0,31569	0,36514	
1422,81	2,36219	2,9548	0,17443	8,62046	4,13483	8,76929	33,95371	0,0001	2853,294	3,01243	329,1564	70,79356	5,5	2,90829	-0,01037	5,18063	25,20298	0,37686	2,90217	2,95059	3,03807	8,76929	0,09395	0,22892	8,75	19,99598	3,2913	-78,1875	0,11257	2,84841	4,95233	11,50504	4,49858	1027,547	0,33453	0,36252	
1422,96	2,36439	2,71146	0,1731	8,64336	3,79234	9,33025	33,94797	0,0001	2847,27	2,72201	358,2416	75,01061	5,5	2,61667	-0,01061	4,66156	25,18753	0,36466	2,71886	2,64686	2,79141	9,33025	0,09395	0,20689	8,75	19,99258	2,96185	-78,1875	0,12444	2,81311	5,21509	11,922	4,63333	998,0447	0,36242	0,37645	
